cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID
大馨子kitty,2014-05-14 17:52,sml-str40,我们那时候选择的甜品都太冰了，所以已经不觉得在吃糖水了,很好,很好,很好,3179845
做叻,2014-05-12 18:04,sml-str40,明记越开越大，不过味道就无进步！可能大家都话去文明路食糖水，所以越开越多，不过出品就真系5系好,很好,很好,很好,3179845
LikeAWind2014,"2014-05-09
  更新于2014-05-10 20:15",sml-str40,"到广州，不能没吃过甜品。那些挑动味蕾的各式各样的甜混合在一起，真的是岭南人对吃货最具贡献的发明了。或许古代岭南人在恶劣的气候中赖以慰藉的就是这些各式各样的甜味了。沿着文明路，有不少像明记一样的甜品店，芬芳啊、玫瑰啊，还有很多隐藏在小街小巷中，算是广州的一道风景吧。这些甜品店各有各的特色，几乎每家店都有几种为人称道的甜品。明记自然也不例外。在这些甜品店中，明记的糊糊算是一道特色了，杏仁糊、芝麻糊，香气浓郁，甜而不腻；各类椰奶甜品，芒果甜品，明记做的不算是最好的；明记的糖不甩和汤圆出品显得不够筋道，不过依然值得一试....
                            

		                            收起评论",很好,很好,很好,3179845
John阿son,2014-05-02 17:35,sml-str30,我觉得就嘛嘛地，双皮奶腻，姜撞奶唔够味，文明路一街甜品炖品噶品质都唔差，但呢间有少少过誉。,一般,一般,一般,3179845
Susan709394,2014-04-30 22:51,sml-str40,明记甜品(德政中路店)出品好好。最爱吃佢家的芝麻糊。行过路过唔好错过,好,好,好,3179845
funnyc,2014-04-26 23:04,sml-str40,明记一开始就在家附近，是卖豆浆、豆花出名的小店。一直做到有2家分店，特别是文明路那家，越做越好了！觉得糖水什么的，比百花好，性价比高！ 最爱木瓜雪耳糖水，必点的！,很好,好,很好,3179845
_Mo+YY,2014-04-20 12:37,sml-str30,"晚上12点文明路这边还是挺多人的，要了个炼奶龟苓膏，不错，榴莲班戟也挺好吃的就是贵要12元一块呢，之前还来吃过汤圆，皮厚了点，馅少了点，还9块钱呢。。。不过是夏天吃甜品的一个不错选择  开的挺晚的  每次都是晚上来每次都很多人 经常没有位置
                            

		                            收起评论",好,好,好,3179845
莎拉wingwing,2014-04-18 21:43,sml-str30,店面几大，起码比玫瑰同百花大，不过都系要坐到出街。芒果糯米糍油麻地，除左块芒果，出面就系一块粉团。双皮奶都系黄埔古港的好食~应该试试杨枝甘露的╮(╯_╰)╭,好,好,很好,3179845
莹儿cy,"2014-04-12
  更新于2014-05-01 13:57",sml-str40,"豆腐花口感好好~滑嫩，吃着觉得几舒服，不会有奇怪的石灰气，姜汁不会很辣，和糖混合的刚好~又开胃又甜津津的对胃口吖~不过姜汁不多不会抢了豆花的风头，整的来说还是偏清淡一点吧，凉豆花不知为何总觉得吃起来更有意思更舒服些~可能以前一直喝热豆花比较新鲜吧~
                            

		                            收起评论",很好,好,好,3179845
韦平韦平,2014-04-10 16:31,sml-str40,当时想吃双皮奶，但卖不了，只能要了个芋头椰奶西米露，味道还是不错的。仍旧合味道。,好,好,好,3179845
韦平韦平,2014-04-10 16:27,sml-str40,还是挺喜欢这里的芝麻糊，甜味刚好，不会太甜。有时会吃芝麻混杏仁糊，同吃两只味。,很好,好,好,3179845
大食嘅包包面,2014-04-07 22:57,sml-str40,绿豆海带糖水，简单一样出众，由细食到大，依然甘好食，好多街坊帮衬…,很好,好,好,3179845
ktv2002,2014-04-07 00:07,sml-str30,"点了椰奶西加木瓜 杨枝甘露 味道和分量还可以,对得起价格.性价比高.下次再吃其他.",好,一般,一般,3179845
梁小n,2014-04-06 11:39,sml-str30,經常見對面百花 玫瑰一堆人。就去試試明記。坐系馬路邊。味道也就不過不失。,好,好,好,3179845
littelka,2014-04-02 01:20,sml-str10,我可以讲D野好难吃吗？真的真的真的好难吃，汤圆唔弹牙，红豆沙好甜像罐头的。间店仲一股好难闻的杓味,差,一般,好,3179845
宾利Bentley,2014-04-02 00:11,sml-str10,成间店，一阵怪味，好心琴D搞卫生啦。我怀疑豆沙是罐头的，汤圆吴都依韧，望改进。,差,一般,非常好,3179845
小蜜蜂童童,2014-03-31 00:57,sml-str30,"点了多芒小丸子,感觉跟香港许留山的口味差不多.去过对面的百花后可以再来这家试试.",很好,一般,一般,3179845
慧宝bao,2014-03-24 21:17,sml-str50,很棒的一次团购，环境很好，交通业很方便，临近北京路，消费也不算很高,非常好,非常好,非常好,3179845
HJW_w,2014-03-23 13:22,sml-str40,大爱杨枝甘露了 料足味道正 豆腐花加花生糊 嫩滑香浓 吃完了还想再来一碗 可惜肚子已经容不下了 食过翻寻味,很好,很好,很好,3179845
青春阿米糕,"2014-03-21
  更新于2014-06-11 14:49",sml-str30,"典型的广州街坊甜品铺。在这家店，深刻感觉不同地域的风俗差异。对非广州人来说，也许吃甜品跟吃咖啡一样，算是文艺小清新卦，但对广州人来说，简直普通得就跟北方人吃煎饼果子一样，一点不清新，简直普通得像“柴米油盐酱醋茶”一样。。。在店面，你能看见时髦的小年轻，但同样，你也能看见许多许多老伯大妈在吃着杨枝甘露、芝麻糊、芒果冰。带着老爹老妈来吃的时候，老妈感慨的说：广州人是想得穿，年纪大的都会吃吃甜品。我跟老妈说：不是想得穿，只是你在城隍庙吃小笼、吃馄饨，而他们在广州吃甜品、吃肠粉的区别而已。扯回来。。。推荐芝麻糊。。。推荐理由。。。便宜大碗。。。
                            

		                            收起评论",好,一般,好,3179845
mosquito514,2014-03-19 14:20,sml-str30,新铺同旧铺连埋一齐，是两种完全不同的感觉啊。出品比较足料，不错,好,好,好,3179845
粉红猪大大,2014-03-19 13:27,sml-str20,觉得名大于实，价钱贵分量不多，芝麻糊普通，宁愿帮衬不知名的小店好吃过这里，,一般,好,一般,3179845
茄子弯弯,2014-03-16 16:22,sml-str40,"吃了濑粉，就在就近找了一个甜品店要了一个【雪儿番薯糖水】5元很大一碗，碗色的碗和大大的勺子里面少许银耳几块很大耙耙的红薯吃的时候，发现糖水里面和着姜汁广东这边就喜欢加姜汁也温温热的糖水，刚好那天刮大风吃了暖暖的，很舒服感觉这家店性价比很高耶
                            

		                            收起评论",很好,很好,很好,3179845
potatohuang,2014-03-16 00:51,sml-str20,"芝麻糊升佐蚊，6蚊。难得试新野点知就赖野啦。晚上8点几玫瑰同百花都排晒队，唯有投奔明记。芝麻糊拼豆腐花6蚊，五掂当！首先卖相真系好似潲水，以为系各占一半，点知d豆腐花烂晒四处分布，唯有两味一起食。豆腐花竟然系冻既，芝麻糊系热既。妈咪一直中意明记豆腐花，可惜今次真系失望。石膏太多，口感好实，一d都五滑五嫩。因为豆腐花水太多，芝麻糊好稀。总之，没下次。
                            

		                            收起评论",差,一般,一般,3179845
你会是谁的姑娘,2014-03-10 17:15,sml-str40,#绿豆海带#  味道清淡。。有回味。 雪花冰也不错。只是点了一个大碗。份量太大,很好,一般,一般,3179845
zxj19881223,2014-03-08 07:45,sml-str50,在百花马路对面 很不错 特别是糖不甩 嗲到爆 超级爱 如果能带回上海就好了,非常好,非常好,非常好,3179845
gravitate,2014-02-28 22:51,sml-str50,超爱广州的甜品啊 各种上海没吃过 横不得每样来一个 但是胃太小 喜欢芝麻糊 糖不甩 正宗的果然不一样,非常好,非常好,非常好,3179845
尕妍el_,2014-02-22 21:01,sml-str50,个人觉得呢间D糖水好过百花咯~D糖水又香又滑~甜度适中~推介啊~,非常好,很好,很好,3179845
kirai,2014-02-19 17:24,sml-str40,#凤凰炒奶# 呢个比百花好吃。不过年三十去果时太多人。野吃都差晒。奶糊有粉的感觉。牛奶加左太多水一点味都无。所以旺日都唔好去了。,很好,很好,很好,3179845
elaise,2014-02-19 16:28,sml-str50,因为离公司比较近，会经常去的甜品店。而且性价比超高，是同闺蜜下午茶必去的地方~最爱吃杏仁糊同芝麻糊了~,很好,很好,很好,3179845
ahonmi,2014-02-09 15:47,sml-str30,"经常路过这间店，今天终于来试试，点了花生炒奶糊和椰汁西米露。奶糊因为是现做的，要等5、6分钟，很香浓的花生味，有好多泡泡，比较甜腻，很浓稠。椰汁西米露是做好的了，应该不止加了椰子汁，很甜，西米很多，还有些椰肉漂浮在面上。品种不如百花多，分量还行，味道还是挺不错的。价格不贵。那个勺子比较好玩，像一把小铲子。
                            

		                            收起评论",好,一般,一般,3179845
oo0O傻猫咪O0oo,2014-02-08 21:00,sml-str40,"广州的文明路可谓甜品店林立，几次每一间都要等位的，这家以港式甜品为特色，相对百花来说，等待的时候相对较短，去了2次都是点了些较为传统的甜品绿豆沙5rmb，甜度刚好红豆椰汁西米，10文， 看似比较水，西米和红豆都不多，但总体不过不失啦！路过的话随便吃吃是可以的
                            

		                            收起评论",很好,很好,很好,3179845
压强boom,2014-02-08 17:13,sml-str40,一直都推崇既甜品店，味道保持水准，价钱也公道，款式又多品种。,很好,好,好,3179845
xmlbj,2014-02-05 22:01,sml-str40,"广州有名的甜品店都在排队，凡是排队的我都放弃，只是一直心心念的姜撞奶啊，吃不到不甘心。来到文明路这里，看到百花在排队，就过去问才知道她家不买姜撞奶，然后就来到十字路口斜对角的明记。要了一份姜撞奶，服务员说需要等段时间才能好。为了打发等待的时间就又点了份姜汁豆花。姜撞奶，姜的味道刚刚好，不会太辣，不会太呛，奶的味道很浓很香。第一次吃，不知道是不是正宗，但是我很喜欢！8元一份。姜汁豆花，姜的味道也比较和谐，就是糖水稍稍有点甜，但配上无味的豆花还算平衡了，还是稍稍甜了点。豆花非常滑嫩！最最重要的是加钱，超便宜！一大碗才3元！
                            

		                            收起评论",很好,好,好,3179845
vitalw,2014-02-02 14:04,sml-str50,点的花生糊和姜汁豆花，花生糊超级浓！里面有6大颗汤圆，非常非常好吃！豆花味道也不错，就是不是凉的，是热的，但是只要3元钱，非常实惠！北京根本吃不到这么优惠又好吃的东东！,非常好,非常好,非常好,3179845
吖兔兔兔,2014-02-02 12:41,sml-str20,"昨天一行人去了明记。。。其实明记都开左几年了。。。但系琴晚我先第一次去食。。。之前有试过。。系人地打包比我。。。果时就觉得唔好食。。。琴晚点了个龟苓膏。。。应该系蜜饯龟苓膏吧。。。。太甜了。。。。同行的友人都表示这里不好吃。。。不过价格系文明路算平的了。。。。所以这就是它一直没倒闭还很多人的原因吧
                            

		                            收起评论",一般,一般,一般,3179845
文文koo,2014-01-28 13:27,sml-str30,"和百花打对台戏的一家店。原来分开两家，一家卖传统糖水，一家卖像满记甜品那样的甜品。现在合并了。味道不过不失，品种很多。但是我不得不提的是，他们家的豆腐花真的很难吃。西瓜冰也只有一个甜味而已。建议这两个别点。
                            

		                            收起评论",一般,一般,一般,3179845
8684王子,2014-01-26 15:46,sml-str40,姜撞奶太多姜，太辣了!喜重口味者可以试试，小朋友就太辣了。我通常是坐215去文明路落!,非常好,非常好,很好,3179845
miemieverver,2014-01-26 15:02,sml-str20,系糖水店众多噶文德路一带，甘噶水平实在系一般。不过价钱都算有良心。百花就真系吃一次涨价一次，明记都已经维持价钱。番薯类噶糖水好吃点，其它一般拉，四宝那些都是去百花吃咯,一般,一般,一般,3179845
swannygz,2014-01-22 09:00,sml-str40,第一次来这里吃，跟老公一起过来的，份量与价钱绝对比对面的所谓老字号百X甜品好多了！如果红豆沙可以再起沙d就唔错了！,很好,很好,很好,3179845
